Date,Country,Competition,HomeTeam,AwayTeam,FT_HomeScore,FT_AwayScore,HT_HomeScore,HT_AwayScore,FT_HomeOdds,FT_DrawOdds,FT_AwayOdds,1H_HomeOdds,1H_DrawOdds,1H_AwayOdds,2H_HomeOdds,2H_DrawOdds,2H_AwayOdds,OU05_Over,OU05_Under,OU15_Over,OU15_Under,OU25_Over,OU25_Under,OU35_Over,OU35_Under,OU45_Over,OU45_Under,BTTS_Yes,BTTS_No,BTTS_1H_Yes,BTTS_1H_No,BTTS_2H_Yes,BTTS_2H_No,DNB_Home,DNB_Away,DC_1X,DC_12,DC_2X,URL
01/05/2016,Italy,Serie A,Empoli,Bologna,0,0,0,0,2.38,3.25,3.1,2.88,2.3,3.4,2.6,2.5,3.1,1.07,10.0,2.63,1.5,1.98,1.94,3.4,1.34,6.75,1.12,1.75,2.0,,,,,1.62,2.2,1.38,1.35,1.6,https://www.oddsportal.com/football/italy/serie-a-2015-2016/empoli-bologna-Y3iG4PsL/
01/05/2016,Italy,Serie A,Chievo,Fiorentina,0,0,0,0,4.33,3.4,1.91,4.5,2.2,2.5,4.0,2.5,2.2,1.07,11.0,2.63,1.5,2.05,1.93,3.65,1.34,7.5,1.11,1.8,1.95,,,,,3.25,1.33,1.91,1.33,1.22,https://www.oddsportal.com/football/italy/serie-a-2015-2016/chievo-fiorentina-CfjK3qcR/
01/05/2016,Italy,Serie A,AC Milan,Frosinone,3,3,0,2,1.25,6.0,12.0,1.67,2.88,8.0,1.44,3.25,8.5,1.02,20.0,1.15,6.9,1.47,2.94,2.2,1.75,3.75,1.31,1.8,1.95,,,,,1.05,11.0,1.06,1.14,4.0,https://www.oddsportal.com/football/italy/serie-a-2015-2016/ac-milan-frosinone-Q1Wfcsze/
01/05/2016,Italy,Serie A,Juventus,Carpi,2,0,1,0,1.29,5.25,12.0,1.73,2.5,9.0,1.5,3.0,9.5,1.05,14.5,1.25,4.6,1.76,2.21,3.0,1.43,5.5,1.17,2.2,1.62,,,,,1.05,11.0,1.06,1.18,3.75,https://www.oddsportal.com/football/italy/serie-a-2015-2016/juventus-carpi-QaRGo5ht/
01/05/2016,Italy,Serie A,Udinese,Torino,1,5,0,2,1.95,3.4,4.2,2.6,2.2,4.33,2.25,2.5,3.75,1.07,11.0,2.6,1.51,1.97,1.95,3.45,1.36,7.0,1.14,1.75,2.0,,,,,1.4,2.75,1.25,1.33,1.85,https://www.oddsportal.com/football/italy/serie-a-2015-2016/udinese-torino-UZxna35r/
01/05/2017,Italy,Serie A,Inter,Napoli,0,1,0,1,3.1,3.8,2.15,3.25,2.5,2.63,3.0,2.75,2.38,1.03,21.0,1.15,6.6,1.48,3.2,2.23,1.78,3.8,1.31,1.44,2.63,3.45,1.28,2.48,1.48,2.25,1.57,1.73,1.29,1.38,https://www.oddsportal.com/football/italy/serie-a-2016-2017/inter-napoli-SffxM4Kd/
01/05/2021,Italy,Serie A,Verona,Spezia,1,1,0,0,2.05,3.5,3.5,2.75,2.2,4.0,2.37,2.5,3.4,1.06,11.0,2.75,1.56,1.99,2.02,3.43,1.35,6.84,1.13,1.75,2.0,4.5,1.18,3.4,1.3,1.5,2.5,1.28,1.28,1.72,https://www.oddsportal.com/football/italy/serie-a-2020-2021/verona-spezia-GMJP17SK/
01/05/2023,Italy,Serie A,Bologna,Juventus,1,1,1,0,3.5,3.2,2.2,4.33,1.95,3.0,3.75,2.2,2.6,1.12,7.0,1.52,2.79,2.63,1.56,5.11,1.18,11.0,1.06,2.1,1.67,6.5,1.11,4.33,1.2,2.38,1.53,1.67,1.36,1.29,https://www.oddsportal.com/football/italy/serie-a-2022-2023/bologna-juventus-WYgNBzgH/
01/05/2023,Italy,Serie A,Fiorentina,Sampdoria,5,0,1,0,1.33,5.25,9.0,1.8,2.6,7.5,1.57,3.0,7.0,1.03,17.0,3.02,1.5,1.6,2.53,2.56,1.63,4.33,1.24,1.95,1.8,4.5,1.18,3.5,1.29,1.11,6.5,1.07,1.17,3.25,https://www.oddsportal.com/football/italy/serie-a-2022-2023/fiorentina-sampdoria-hlrW9ENT/
01/06/2015,Italy,Serie A,Sassuolo,Genoa,3,1,3,1,3.0,3.7,2.25,3.25,2.5,2.63,2.88,2.75,2.5,1.02,19.0,2.44,1.57,1.48,2.9,2.22,1.73,3.5,1.31,1.4,2.75,,,,,2.2,1.62,1.67,1.29,1.4,https://www.oddsportal.com/football/italy/serie-a-2014-2015/sassuolo-genoa-0Y9JT3KT/
01/06/2015,Italy,Serie A,Napoli,Lazio,2,4,0,2,1.91,3.6,4.0,2.4,2.38,4.33,2.2,2.6,3.75,1.04,13.0,1.22,4.85,1.74,2.31,2.85,1.5,5.5,1.17,1.62,2.2,,,,,1.36,3.0,1.25,1.29,1.91,https://www.oddsportal.com/football/italy/serie-a-2014-2015/napoli-lazio-OtfTm75o/
01/06/2015,Italy,Serie A,Torino,Cesena,5,0,3,0,1.4,4.75,8.0,1.73,2.75,6.5,1.67,3.1,5.5,1.02,21.0,1.53,2.56,1.47,2.95,2.16,1.82,3.6,1.3,1.62,2.2,,,,,1.13,6.0,1.09,1.2,3.0,https://www.oddsportal.com/football/italy/serie-a-2014-2015/torino-cesena-AqH6W5zB/
01/06/2015,Italy,Serie A,Inter,Empoli,4,3,0,0,1.53,4.33,6.0,1.95,2.63,5.0,1.8,3.0,4.5,1.02,20.0,1.13,6.4,1.49,2.58,2.14,1.8,3.65,1.3,1.5,2.5,,,,,1.2,4.33,1.14,1.22,2.6,https://www.oddsportal.com/football/italy/serie-a-2014-2015/inter-empoli-6BAFUq5N/
01/06/2015,Italy,Serie A,Fiorentina,Chievo,3,0,1,0,1.33,5.25,9.5,1.62,3.0,8.0,1.57,3.2,6.0,1.02,24.0,1.55,2.45,1.46,3.04,2.21,1.8,3.4,1.35,1.67,2.1,,,,,1.08,8.0,1.07,1.18,3.4,https://www.oddsportal.com/football/italy/serie-a-2014-2015/fiorentina-chievo-SKBBVPkH/
01/06/2015,Italy,Serie A,AS Roma,Palermo,1,2,0,1,1.62,4.0,5.5,2.05,2.5,4.75,1.91,2.88,4.33,1.02,19.0,2.49,1.55,1.5,2.65,2.3,1.68,3.8,1.26,1.53,2.38,,,,,1.25,3.75,1.17,1.25,2.3,https://www.oddsportal.com/football/italy/serie-a-2014-2015/as-roma-palermo-W6cynozb/
01/06/2015,Italy,Serie A,Sampdoria,Parma,2,2,0,0,1.45,4.6,7.0,1.95,2.5,5.5,1.8,2.88,4.75,1.02,19.0,1.17,5.6,1.6,2.57,3.5,1.3,4.1,1.23,1.67,2.1,,,,,1.2,4.33,1.11,1.2,2.75,https://www.oddsportal.com/football/italy/serie-a-2014-2015/sampdoria-parma-Acduo5k4/
01/06/2015,Italy,Serie A,Cagliari,Udinese,4,3,2,1,2.0,3.75,3.6,2.5,2.4,3.75,2.2,2.75,3.4,,,,,,,,,,,1.03,16.0,,,,,1.44,2.63,,,,https://www.oddsportal.com/football/italy/serie-a-2014-2015/cagliari-udinese-hMoppP4A/
01/07/2020,Italy,Serie A,Genoa,Juventus,1,3,0,0,9.0,4.75,1.36,7.5,2.4,1.9,7.0,2.75,1.61,1.05,12.5,1.27,4.3,2.5,1.65,3.2,1.45,5.8,1.16,1.96,1.84,5.25,1.14,3.9,1.22,7.0,1.1,3.0,1.18,1.07,https://www.oddsportal.com/football/italy/serie-a-2019-2020/genoa-juventus-CnWrAQiD/
01/07/2020,Italy,Serie A,Torino,Lazio,1,2,1,0,4.75,3.9,1.7,4.75,2.3,2.3,4.33,2.62,2.0,1.04,14.0,1.22,4.61,1.74,2.23,2.8,1.49,5.15,1.18,1.63,2.28,4.6,1.18,2.9,1.35,3.5,1.28,2.1,1.25,1.18,https://www.oddsportal.com/football/italy/serie-a-2019-2020/torino-lazio-l4FRY9UD/
01/09/2008,Italy,Serie A,Fiorentina,Juventus,1,1,0,1,2.7,3.0,2.88,,,,,,,,,,,2.0,1.73,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2008-2009/fiorentina-juventus-0h5IZFAj/
01/09/2013,Italy,Serie A,Chievo,Napoli,2,4,2,2,4.2,3.3,1.91,4.5,2.1,2.6,4.0,2.38,2.3,1.07,9.0,1.36,3.2,2.2,1.72,4.0,1.24,9.0,1.08,1.91,1.8,,,,,2.75,1.4,1.91,1.35,1.25,https://www.oddsportal.com/football/italy/serie-a-2013-2014/chievo-napoli-xv3Yuilg/
01/09/2013,Italy,Serie A,Juventus,Lazio,4,1,2,1,1.36,4.5,9.0,1.8,2.4,8.5,1.73,2.75,6.5,1.05,12.5,1.25,3.9,1.8,2.0,3.0,1.36,6.0,1.14,2.1,1.67,,,,,1.1,7.0,1.07,1.2,3.25,https://www.oddsportal.com/football/italy/serie-a-2013-2014/juventus-lazio-Y5dsvVI5/
01/09/2014,Italy,Serie A,Torino,Inter,0,0,0,0,2.75,3.3,2.5,3.4,2.05,3.25,3.0,2.3,2.88,1.07,9.0,1.36,3.0,2.2,1.69,4.0,1.22,9.0,1.08,1.83,1.83,,,,,1.83,1.83,1.55,1.35,1.45,https://www.oddsportal.com/football/italy/serie-a-2014-2015/torino-inter-YegGpwq8/
01/09/2014,Italy,Serie A,Genoa,Napoli,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2014-2015/genoa-napoli-jDDHPy7r/
01/09/2014,Italy,Serie A,AC Milan,Lazio,3,1,1,0,2.0,3.3,3.8,2.75,2.1,4.0,2.4,2.38,3.6,1.07,9.0,1.36,3.25,2.15,1.78,3.75,1.25,8.0,1.08,1.83,1.83,,,,,1.5,2.5,1.29,1.35,1.83,https://www.oddsportal.com/football/italy/serie-a-2014-2015/ac-milan-lazio-pzDLOeMl/
01/09/2014,Italy,Serie A,Udinese,Empoli,2,0,0,0,1.73,3.5,5.0,2.3,2.2,5.5,2.1,2.4,4.5,1.06,10.0,1.33,3.25,2.05,1.76,3.75,1.25,8.0,1.08,1.91,1.8,,,,,1.29,3.5,1.18,1.3,2.15,https://www.oddsportal.com/football/italy/serie-a-2014-2015/udinese-empoli-nacKqcbE/
01/09/2014,Italy,Serie A,Sassuolo,Cagliari,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2014-2015/sassuolo-cagliari-Kh5YLg67/
01/09/2014,Italy,Serie A,Atalanta,Verona,0,0,0,0,2.05,3.4,3.6,2.63,2.2,4.0,2.3,2.5,3.6,1.05,11.0,1.29,3.5,1.98,1.9,3.5,1.33,7.15,1.11,1.73,2.0,,,,,1.44,2.63,1.29,1.33,1.8,https://www.oddsportal.com/football/italy/serie-a-2014-2015/atalanta-verona-f5YtWwUE/
01/09/2014,Italy,Serie A,Palermo,Sampdoria,1,1,1,0,2.2,3.25,3.3,2.88,2.05,4.0,2.5,2.3,3.5,1.08,8.0,1.4,2.9,2.35,1.65,4.33,1.2,10.0,1.06,2.0,1.73,,,,,1.53,2.38,1.35,1.36,1.7,https://www.oddsportal.com/football/italy/serie-a-2014-2015/palermo-sampdoria-OQBPNFye/
01/09/2014,Italy,Serie A,Cesena,Parma,1,0,1,0,5.0,3.5,1.73,5.5,2.1,2.38,4.5,2.4,2.1,1.07,9.0,1.36,3.0,2.18,1.7,4.1,1.25,8.15,1.08,2.0,1.73,,,,,3.5,1.29,2.15,1.3,1.18,https://www.oddsportal.com/football/italy/serie-a-2014-2015/cesena-parma-YeXpVcqL/
01/09/2018,Italy,Serie A,AC Milan,AS Roma,2,1,1,0,2.37,3.4,3.0,2.87,2.3,3.4,2.5,2.6,3.0,1.04,13.5,1.22,4.56,1.71,2.21,2.85,1.48,5.4,1.18,1.53,2.37,3.4,1.29,2.78,1.41,1.66,2.1,1.4,1.33,1.6,https://www.oddsportal.com/football/italy/serie-a-2018-2019/ac-milan-as-roma-8S0QVm38/
01/09/2019,Italy,Serie A,Juventus,Napoli,4,3,2,0,2.0,3.4,4.0,2.62,2.2,4.33,2.3,2.5,3.6,1.06,11.0,1.29,3.76,2.55,1.54,3.5,1.37,7.5,1.12,1.75,2.0,4.6,1.17,3.35,1.28,1.44,2.62,1.22,1.3,1.72,https://www.oddsportal.com/football/italy/serie-a-2019-2020/juventus-napoli-IqixussJ/
01/09/2019,Italy,Serie A,AC Milan,Brescia,1,0,1,0,1.55,3.9,6.5,2.1,2.3,5.5,1.83,2.62,5.0,1.05,12.0,1.26,4.2,1.86,2.11,3.2,1.43,6.4,1.16,1.8,1.95,4.75,1.17,3.5,1.26,1.2,4.33,1.11,1.25,2.37,https://www.oddsportal.com/football/italy/serie-a-2019-2020/ac-milan-brescia-jXLjb4ss/
01/09/2022,Italy,Serie A,Sampdoria,Lazio,1,1,0,1,4.0,3.75,1.85,4.33,2.25,2.5,4.0,2.6,2.1,1.05,12.0,2.61,1.5,1.88,2.13,3.55,1.3,6.5,1.14,1.75,2.0,4.5,1.18,3.25,1.33,3.0,1.36,1.83,1.25,1.22,https://www.oddsportal.com/football/italy/serie-a-2022-2023/sampdoria-lazio-zP99GFoF/
01/09/2022,Italy,Serie A,Empoli,Verona,1,1,1,0,2.7,3.3,2.6,3.25,2.1,3.2,2.87,2.4,2.75,1.07,10.6,2.62,1.52,2.0,2.03,3.57,1.29,7.0,1.12,1.7,2.05,4.5,1.18,3.25,1.33,1.83,1.83,1.5,1.33,1.44,https://www.oddsportal.com/football/italy/serie-a-2022-2023/empoli-verona-4vvAeE9k/
01/09/2022,Italy,Serie A,Udinese,Fiorentina,1,0,1,0,2.3,3.4,3.0,2.87,2.2,3.5,2.6,2.5,3.0,1.06,13.8,1.54,2.54,2.5,1.55,3.1,1.44,6.0,1.16,1.66,2.1,4.33,1.2,3.0,1.36,1.66,2.1,1.36,1.3,1.57,https://www.oddsportal.com/football/italy/serie-a-2022-2023/udinese-fiorentina-tOysb7Vm/
01/09/2022,Italy,Serie A,Napoli,Lecce,1,1,1,1,1.3,5.25,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2022-2023/napoli-lecce-E9L0IyH2/
01/09/2022,Italy,Serie A,Juventus,Spezia,2,0,1,0,1.3,5.5,10.0,1.72,2.5,8.5,1.53,3.0,7.5,1.04,16.0,1.22,4.56,1.77,2.22,2.8,1.48,5.05,1.18,2.1,1.66,5.5,1.14,4.0,1.22,1.08,8.0,1.06,1.14,3.4,https://www.oddsportal.com/football/italy/serie-a-2022-2023/juventus-spezia-QgSIghv2/
01/09/2024,Italy,Serie A,Lecce,Cagliari,1,0,1,0,2.2,3.2,3.5,2.88,2.0,4.0,2.5,2.3,3.5,1.09,8.38,2.83,1.52,2.38,1.67,4.33,1.24,9.5,1.08,1.95,1.8,5.5,1.14,3.75,1.25,1.53,2.38,1.29,1.36,1.67,https://www.oddsportal.com/football/italy/serie-a-2024-2025/lecce-cagliari-d4DGBiqI/
01/09/2024,Italy,Serie A,Napoli,Parma,2,1,0,1,1.42,4.75,7.5,1.91,2.6,6.0,1.67,2.88,5.5,1.03,19.0,1.19,5.0,1.67,2.46,2.6,1.58,4.48,1.22,1.75,2.0,4.33,1.2,3.25,1.33,1.14,5.5,1.1,1.18,2.75,https://www.oddsportal.com/football/italy/serie-a-2024-2025/napoli-parma-SjzlgqTj/
01/09/2024,Italy,Serie A,Lazio,AC Milan,2,2,0,1,2.8,3.4,2.55,3.4,2.2,3.1,2.88,2.5,2.75,1.05,11.5,2.79,1.51,1.91,2.04,3.2,1.39,6.26,1.14,1.67,2.1,4.33,1.2,3.0,1.36,1.91,1.8,1.5,1.3,1.4,https://www.oddsportal.com/football/italy/serie-a-2024-2025/lazio-ac-milan-0xK7DDE5/
01/09/2024,Italy,Serie A,Bologna,Empoli,1,1,1,1,1.7,3.5,5.25,2.38,2.1,5.5,2.05,2.38,5.0,1.09,9.0,2.61,1.54,2.35,1.72,4.2,1.25,8.5,1.09,2.05,1.7,6.0,1.13,4.0,1.22,1.25,3.75,1.17,1.29,2.1,https://www.oddsportal.com/football/italy/serie-a-2024-2025/bologna-empoli-ELeQ0zVa/
01/09/2025,Italy,Serie A,Lazio,Verona,4,0,3,0,1.52,3.9,6.5,2.1,2.2,6.5,1.91,2.4,5.5,1.07,9.47,1.37,3.37,2.53,1.61,4.02,1.27,8.25,1.09,2.1,1.67,6.0,1.13,4.33,1.2,1.18,4.5,1.11,1.25,2.38,https://www.oddsportal.com/football/italy/serie-a/lazio-verona-QRqNylV9/
01/09/2025,Italy,Serie A,Torino,Fiorentina,0,0,0,0,3.2,3.0,2.4,3.75,2.05,3.1,3.2,2.3,2.75,1.08,8.42,2.7,1.58,2.31,1.73,4.2,1.27,9.0,1.09,1.91,1.91,5.5,1.14,3.75,1.25,2.2,1.62,1.53,1.36,1.36,https://www.oddsportal.com/football/italy/serie-a/torino-fiorentina-SE84lREF/
01/09/2025,Italy,Serie A,Inter,Udinese,1,2,1,2,1.24,6.0,10.0,1.67,2.75,9.0,1.53,3.0,7.5,1.03,19.0,1.2,5.0,1.6,2.56,3.59,1.32,4.7,1.25,2.0,1.75,5.0,1.17,3.75,1.25,1.08,8.0,1.06,1.13,3.75,https://www.oddsportal.com/football/italy/serie-a/inter-udinese-I1tFwA0c/
01/09/2025,Italy,Serie A,Genoa,Juventus,0,1,0,0,5.25,3.2,1.83,6.0,1.95,2.5,4.75,2.2,2.25,1.14,6.7,1.58,2.61,2.83,1.53,5.5,1.17,13.0,1.05,2.38,1.53,7.0,1.1,5.0,1.17,3.5,1.29,1.91,1.36,1.17,https://www.oddsportal.com/football/italy/serie-a/genoa-juventus-2gbSF68j/
01/10/2012,Italy,Serie A,Inter,Fiorentina,2,1,2,1,2.15,3.25,3.4,2.88,2.1,3.6,2.5,2.4,3.4,1.06,10.0,1.34,3.25,2.15,1.83,3.5,1.31,8.0,1.1,,,,,,,1.57,2.25,1.29,1.3,1.65,https://www.oddsportal.com/football/italy/serie-a-2012-2013/inter-fiorentina-xji1ArrG/
01/10/2013,Italy,Serie A,Fiorentina,Parma,2,2,0,1,1.62,3.75,5.5,2.25,2.25,5.0,2.0,2.6,4.33,1.05,11.0,1.25,3.9,1.85,1.99,3.25,1.35,6.0,1.14,1.8,1.91,,,,,1.29,3.5,1.17,1.29,2.3,https://www.oddsportal.com/football/italy/serie-a-2013-2014/fiorentina-parma-rBxE1pYQ/
01/10/2018,Italy,Serie A,Sassuolo,AC Milan,1,4,0,1,3.4,3.5,2.14,3.75,2.25,2.75,3.4,2.5,2.37,,,,,,,,,,,1.06,12.5,1.7,2.04,3.88,1.26,3.2,1.32,1.72,1.3,1.33,https://www.oddsportal.com/football/italy/serie-a-2018-2019/sassuolo-ac-milan-YTjcz96S/
01/10/2018,Italy,Serie A,Parma,Empoli,1,0,1,0,2.5,3.4,2.8,3.1,2.2,3.4,2.62,2.5,3.0,,,,,,,,,,,1.7,2.04,3.98,1.25,3.14,1.33,1.72,2.0,1.44,1.33,1.55,https://www.oddsportal.com/football/italy/serie-a-2018-2019/parma-empoli-rubpwBM9/
01/10/2019,Italy,Serie A,Parma,Torino,3,2,2,2,3.2,3.2,2.35,3.6,2.1,3.1,3.2,2.4,2.62,1.07,10.5,1.54,2.55,2.1,1.83,3.75,1.32,7.5,1.11,1.8,1.95,4.75,1.17,3.4,1.27,2.2,1.61,1.57,1.36,1.36,https://www.oddsportal.com/football/italy/serie-a-2019-2020/parma-torino-WM1LwnJt/
01/10/2020,Italy,Serie A,Udinese,Spezia,0,2,0,1,1.75,3.6,4.75,2.4,2.2,4.75,2.1,2.5,4.33,1.07,10.7,1.56,2.69,2.06,1.92,3.6,1.33,7.5,1.11,1.95,1.8,4.65,1.19,3.8,1.27,1.33,3.25,1.18,1.28,2.0,https://www.oddsportal.com/football/italy/serie-a-2020-2021/udinese-spezia-EkNyL2UD/
01/10/2020,Italy,Serie A,Lazio,Atalanta,1,4,0,3,2.55,3.75,2.55,2.87,2.62,2.87,2.62,2.87,2.62,1.03,21.0,3.08,1.5,1.49,2.96,2.22,1.83,3.6,1.33,1.4,2.75,3.18,1.35,2.14,1.71,1.83,1.83,1.5,1.25,1.5,https://www.oddsportal.com/football/italy/serie-a-2020-2021/lazio-atalanta-jHysaL7f/
01/10/2020,Italy,Serie A,Benevento,Inter,2,5,1,4,9.5,5.5,1.3,7.0,2.75,1.72,7.5,3.2,1.5,1.02,21.0,1.15,5.91,1.48,2.96,2.25,1.83,4.0,1.33,1.75,2.0,3.76,1.27,3.02,1.39,8.0,1.08,3.4,1.14,1.07,https://www.oddsportal.com/football/italy/serie-a-2020-2021/benevento-inter-YHn363FK/
01/10/2022,Italy,Serie A,Napoli,Torino,3,1,3,1,1.61,3.8,6.0,2.25,2.2,5.5,1.95,2.5,5.0,1.06,10.6,2.68,1.5,2.06,1.92,3.6,1.34,7.0,1.12,2.0,1.75,5.5,1.14,3.75,1.25,1.22,4.0,1.12,1.25,2.2,https://www.oddsportal.com/football/italy/serie-a-2022-2023/napoli-torino-Sl77l0cb/
01/10/2023,Italy,Serie A,Salernitana,Inter,0,4,0,0,8.5,4.75,1.4,7.0,2.5,1.91,6.5,2.88,1.67,1.05,15.0,1.52,2.75,2.56,1.66,2.8,1.5,5.06,1.18,1.95,1.8,5.0,1.17,3.5,1.29,6.0,1.13,2.75,1.18,1.08,https://www.oddsportal.com/football/italy/serie-a-2023-2024/salernitana-inter-rypWHk7R/
01/10/2023,Italy,Serie A,Bologna,Empoli,3,0,1,0,1.7,4.0,4.75,2.3,2.25,5.0,2.0,2.63,4.33,1.05,12.0,2.71,1.52,1.95,2.11,3.4,1.42,6.5,1.14,1.8,1.95,4.5,1.18,3.4,1.3,1.29,3.5,1.18,1.25,2.1,https://www.oddsportal.com/football/italy/serie-a-2023-2024/bologna-empoli-xv9WdlV1/
01/10/2024,Italy,Serie A,Parma,Cagliari,2,3,0,1,1.95,3.7,3.7,2.6,2.3,4.0,2.25,2.6,3.5,1.04,13.6,2.63,1.58,1.8,2.2,3.54,1.38,5.5,1.18,1.67,2.1,4.0,1.22,3.0,1.36,1.5,2.5,1.29,1.29,1.8,https://www.oddsportal.com/football/italy/serie-a-2024-2025/parma-cagliari-vuXo7iAM/
01/11/2009,Italy,Serie A,AC Milan,Parma,2,0,1,0,1.57,3.75,6.0,2.1,2.29,6.0,,,,,,1.29,3.3,2.0,1.85,3.75,1.24,,,,,,,,,1.2,4.33,1.1,1.25,2.25,https://www.oddsportal.com/football/italy/serie-a-2009-2010/ac-milan-parma-pvjhoroB/
01/11/2009,Italy,Serie A,Juventus,Napoli,2,3,1,0,1.53,3.75,7.0,2.04,2.29,7.0,,,,,,1.22,3.9,1.8,2.0,3.1,1.33,,,,,,,,,1.17,5.0,1.08,1.25,2.38,https://www.oddsportal.com/football/italy/serie-a-2009-2010/juventus-napoli-pfYzm4Gb/
01/11/2012,Italy,Serie A,Udinese,Catania,2,2,1,0,1.91,3.4,4.0,2.5,2.2,4.33,2.25,2.4,3.75,1.06,10.0,1.33,3.35,2.0,1.8,3.5,1.29,8.0,1.1,,,,,,,1.36,3.0,1.2,1.29,1.8,https://www.oddsportal.com/football/italy/serie-a-2012-2013/udinese-catania-6RUYblvt/
01/11/2012,Italy,Serie A,Parma,AS Roma,3,2,2,1,2.63,3.5,2.5,3.0,2.5,2.88,2.63,2.88,2.6,1.02,19.0,1.12,6.2,1.44,2.85,2.12,1.73,3.6,1.3,,,,,,,1.91,1.8,1.5,1.29,1.44,https://www.oddsportal.com/football/italy/serie-a-2012-2013/parma-as-roma-6ibSw58U/
01/11/2012,Italy,Serie A,Inter,Sampdoria,3,2,0,1,1.53,3.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.oddsportal.com/football/italy/serie-a-2012-2013/inter-sampdoria-xC6Bsm95/
01/11/2012,Italy,Serie A,Lazio,Torino,1,1,0,1,1.83,3.25,4.75,2.5,2.04,5.0,2.25,2.38,4.33,1.08,8.0,1.4,3.0,2.25,1.7,4.0,1.22,9.0,1.1,,,,,,,1.33,3.25,1.17,1.3,1.83,https://www.oddsportal.com/football/italy/serie-a-2012-2013/lazio-torino-Yw0KuRwI/
01/11/2012,Italy,Serie A,Atalanta,Napoli,1,0,1,0,3.2,3.0,2.38,3.6,2.0,3.2,3.25,2.25,2.75,1.1,7.0,1.44,2.9,2.35,1.67,4.33,1.2,10.0,1.06,,,,,,,2.1,1.67,1.53,1.36,1.33,https://www.oddsportal.com/football/italy/serie-a-2012-2013/atalanta-napoli-UuKfoV9t/
01/11/2012,Italy,Serie A,Juventus,Bologna,2,1,0,0,1.22,5.5,15.0,1.67,2.6,11.0,1.53,2.88,8.0,1.04,13.0,1.22,4.2,1.7,2.15,2.75,1.44,5.0,1.17,,,,,,,1.05,11.0,1.01,1.12,4.0,https://www.oddsportal.com/football/italy/serie-a-2012-2013/juventus-bologna-KzdGt7OB/
01/11/2012,Italy,Serie A,Chievo,Pescara,2,0,0,0,1.73,3.4,5.25,2.38,2.1,5.5,2.1,2.4,4.5,1.07,9.0,1.36,3.0,2.2,1.7,3.9,1.25,9.0,1.07,,,,,,,1.29,3.5,1.13,1.29,2.0,https://www.oddsportal.com/football/italy/serie-a-2012-2013/chievo-pescara-je83q9vg/
01/11/2012,Italy,Serie A,Cagliari,Siena,4,2,3,1,1.95,3.1,4.33,2.75,2.0,4.5,2.38,2.29,4.0,1.1,7.0,1.44,2.7,2.4,1.62,4.4,1.2,10.0,1.06,,,,,,,1.4,2.75,1.2,1.33,1.8,https://www.oddsportal.com/football/italy/serie-a-2012-2013/cagliari-siena-C49apkPn/
01/11/2013,Italy,Serie A,AS Roma,Chievo,1,0,0,0,1.29,5.5,10.0,1.73,2.5,9.5,1.62,2.75,7.0,1.04,13.0,1.25,3.8,1.83,2.05,3.2,1.36,6.2,1.14,2.2,1.62,,,,,1.07,9.0,1.07,1.17,3.75,https://www.oddsportal.com/football/italy/serie-a-2013-2014/as-roma-chievo-Ac4eR6ij/
01/11/2015,Italy,Serie A,Inter,AS Roma,1,0,1,0,2.5,3.3,2.88,3.1,2.25,3.25,2.75,2.5,2.88,1.07,10.5,1.31,3.6,1.95,1.95,3.4,1.41,6.75,1.16,1.73,2.0,,,,,1.73,2.0,1.42,1.34,1.55,https://www.oddsportal.com/football/italy/serie-a-2015-2016/inter-as-roma-INkl0LE2/
01/11/2015,Italy,Serie A,Fiorentina,Frosinone,4,1,4,0,1.2,6.5,13.0,1.57,2.88,11.0,1.4,3.25,10.0,,,,,,,,,,,2.2,1.62,,,,,1.05,11.0,1.05,1.13,4.5,https://www.oddsportal.com/football/italy/serie-a-2015-2016/fiorentina-frosinone-px6UuiTm/
01/11/2016,Italy,Serie A,Udinese,Torino,2,2,0,1,2.7,3.25,2.7,3.1,2.25,3.1,2.75,2.5,2.75,1.06,12.0,1.27,4.2,1.88,2.09,3.15,1.4,6.25,1.14,1.62,2.2,4.35,1.19,,,1.83,1.83,1.48,1.35,1.48,https://www.oddsportal.com/football/italy/serie-a-2016-2017/udinese-torino-M7AexjVk/
01/11/2016,Italy,Serie A,Cagliari,Palermo,2,1,0,0,1.7,3.6,5.25,2.25,2.4,4.5,1.95,2.63,4.33,1.05,16.5,1.22,4.94,1.73,2.34,2.7,1.51,5.2,1.18,1.62,2.2,4.2,1.2,,,1.29,3.5,1.18,1.29,2.2,https://www.oddsportal.com/football/italy/serie-a-2016-2017/cagliari-palermo-U9ZKrhhM/
